,G_loss,D_X_loss,D_Y_loss
0,32.99905347824097,4.004349708557129,5.754729121923447
1,36.965139389038086,2.2412866353988647,1.4944738149642944
2,39.1737699508667,2.299821972846985,1.5820751786231995
3,36.742003440856934,2.0021308958530426,1.5151419043540955
4,32.03593921661377,1.4675783216953278,1.799691915512085
5,24.728257179260254,1.0849011540412903,1.2971836626529694
6,25.45366621017456,0.9734216332435608,0.9272817969322205
7,29.733034133911133,1.0214530229568481,1.1273435652256012
8,27.161462783813477,1.2099522799253464,0.6801054328680038
9,20.81256675720215,0.9592844992876053,0.49344511330127716
10,19.49973440170288,0.7524953633546829,0.3807057663798332
11,19.494890689849854,0.7891799360513687,0.34654104709625244
12,17.412846565246582,0.5448948964476585,0.34391608089208603
13,18.137943744659424,0.5780421942472458,0.32322486490011215
14,18.597665786743164,0.677537277340889,0.3093727007508278
15,16.83735203742981,0.7775296717882156,0.3303745165467262
16,15.320185422897339,0.43444591015577316,0.3259229063987732
17,14.205041408538818,0.34185368567705154,0.35057100653648376
18,13.224435806274414,0.25570306926965714,0.31501735746860504
19,12.841922998428345,0.23767108097672462,0.32741107046604156
20,12.881048440933228,0.25905826687812805,0.3295710012316704
21,12.61635684967041,0.2582055628299713,0.3308795839548111
22,11.929138422012329,0.2611814811825752,0.30785880237817764
23,12.572255373001099,0.2792262099683285,0.3129107356071472
24,14.200596809387207,0.3919723331928253,0.37746159732341766
25,12.456681251525879,0.250413503497839,0.39130084961652756
26,11.858701944351196,0.22372901067137718,0.31369779631495476
27,12.520394086837769,0.30044936388731003,0.4105805531144142
28,11.700387239456177,0.3806164711713791,0.28602395951747894
29,12.115137100219727,0.39385248720645905,0.39694441854953766
30,11.048189640045166,0.4177103638648987,0.3248084783554077
31,11.065932512283325,0.34034597128629684,0.3476345017552376
32,10.234137058258057,0.34155865758657455,0.3109072223305702
33,10.190612554550171,0.32834119349718094,0.3548522889614105
34,9.929941892623901,0.30598998814821243,0.37567294389009476
35,9.87951374053955,0.29985982924699783,0.3387576639652252
36,11.923759460449219,0.30354153364896774,0.3915318250656128
37,13.405888795852661,0.3095560371875763,0.556706964969635
38,11.313286304473877,0.3018718734383583,0.42938657104969025
39,12.86196255683899,0.3565521016716957,0.5687954351305962
40,11.505829811096191,0.39200805872678757,0.505521796643734
41,11.751840114593506,0.5100632458925247,0.4696023538708687
42,9.941476583480835,0.40649208426475525,0.3184477835893631
43,10.083179950714111,0.6000705435872078,0.33901751786470413
44,8.706071853637695,0.3451528698205948,0.3505581170320511
45,8.327134490013123,0.2993353009223938,0.3576873689889908
46,8.450072646141052,0.2825225293636322,0.34430576860904694
47,8.753819942474365,0.29192186146974564,0.36827413737773895
48,9.1900634765625,0.2898615673184395,0.3408183455467224
49,9.100615739822388,0.29206910729408264,0.44105324149131775
50,8.703800916671753,0.30649615079164505,0.38935548812150955
51,8.351493835449219,0.27415188029408455,0.4738147556781769
52,7.71370530128479,0.26955024898052216,0.37254301458597183
53,7.811660408973694,0.2639324218034744,0.34433912485837936
54,7.505898475646973,0.2621699310839176,0.3561044707894325
55,7.655255198478699,0.26037202402949333,0.2737848125398159
56,7.683536052703857,0.2652796618640423,0.2980208992958069
57,7.461712956428528,0.257636159658432,0.2720518745481968
58,7.4487810134887695,0.26636163145303726,0.2548125945031643
59,7.292106628417969,0.2632070332765579,0.31797489523887634
60,7.294204115867615,0.2604532539844513,0.2992280051112175
61,7.117951512336731,0.31388308852910995,0.257671482861042
62,6.9253315925598145,0.26829277724027634,0.26065298542380333
63,7.506766080856323,0.3603309690952301,0.24521496891975403
64,7.45008909702301,0.30911702662706375,0.26023492217063904
65,8.21456515789032,0.4047725722193718,0.24056021496653557
66,7.373213291168213,0.3172870799899101,0.24099177867174149
67,6.9888163805007935,0.27814023941755295,0.23647143319249153
68,7.291617393493652,0.28101932257413864,0.24239405617117882
69,7.397145509719849,0.2668420113623142,0.2654425799846649
70,7.413977265357971,0.2691953703761101,0.2941438853740692
71,7.167770862579346,0.2697904035449028,0.30830466747283936
72,7.336242437362671,0.2835772633552551,0.29835350066423416
73,7.63266396522522,0.2863418459892273,0.34701287746429443
74,7.461565613746643,0.274688258767128,0.3077656775712967
75,7.186565399169922,0.2815669924020767,0.27933169901371
76,7.771031498908997,0.31380732730031013,0.2698301151394844
77,7.23219633102417,0.30804646015167236,0.31210289895534515
78,7.394872069358826,0.2808714285492897,0.2832241579890251
79,7.411795377731323,0.2657545357942581,0.29261093586683273
80,7.908415675163269,0.26308492571115494,0.31764310598373413
81,7.618647813796997,0.28769753873348236,0.36823276430368423
82,7.860590219497681,0.2725016660988331,0.3801904246211052
83,8.232151746749878,0.2758469507098198,0.29775315150618553
84,7.245299935340881,0.27209168672561646,0.26571330055594444
85,7.415555834770203,0.3594196140766144,0.2413429357111454
86,6.864942193031311,0.3148074895143509,0.23225291818380356
87,7.619699120521545,0.342739500105381,0.21074466779828072
88,7.441193461418152,0.34845392405986786,0.23526253923773766
89,7.802468538284302,0.3243144154548645,0.22641480714082718
90,8.083616018295288,0.3790006563067436,0.25669123977422714
91,7.950808525085449,0.36515382677316666,0.2915300093591213
92,8.051323056221008,0.3234988823533058,0.3122705668210983
93,8.228192925453186,0.3701220601797104,0.3259078189730644
94,7.414005756378174,0.2783270850777626,0.26647841930389404
95,6.887698650360107,0.27548589557409286,0.2438305914402008
96,7.420552849769592,0.2621157541871071,0.3285580202937126
97,8.239585399627686,0.26463351771235466,0.3402511477470398
98,9.324302077293396,0.3088407814502716,0.4106055721640587
99,8.41588044166565,0.2995334267616272,0.36328747123479843
100,7.260859966278076,0.31932736188173294,0.2849742919206619
101,8.067352771759033,0.43499448895454407,0.34783583134412766
102,6.709195613861084,0.31581351161003113,0.30729012191295624
103,7.39961040019989,0.3248196765780449,0.2744932696223259
104,7.713919281959534,0.39109013229608536,0.2689410038292408
105,7.7798004150390625,0.31551314890384674,0.24681209027767181
106,8.859811305999756,0.4607324004173279,0.2966856472194195
107,8.86051321029663,0.6047114357352257,0.279936745762825
108,7.395363807678223,0.5202497839927673,0.24498746916651726
109,6.636818289756775,0.3068908080458641,0.23739725351333618
110,6.7702882289886475,0.3034513220191002,0.24161488190293312
111,6.83755350112915,0.275271400809288,0.2589140497148037
112,6.762830376625061,0.2736123651266098,0.25939033180475235
113,6.1253215074539185,0.27485182136297226,0.2551460824906826
114,6.868067979812622,0.2699028477072716,0.2546948790550232
115,6.786702036857605,0.2617129161953926,0.2922729104757309
116,6.551889538764954,0.2686583697795868,0.2640826180577278
117,6.566537141799927,0.2596210613846779,0.24108830839395523
118,6.595532417297363,0.26575788855552673,0.23819120600819588
119,6.848591208457947,0.2681845426559448,0.2237112820148468
120,6.717342734336853,0.26727481931447983,0.2540403828024864
121,6.5822514295578,0.26100918650627136,0.2276114746928215
122,6.74496066570282,0.2669331878423691,0.2381165660917759
123,6.912411332130432,0.25953390449285507,0.21721024438738823
124,7.413426041603088,0.26740822196006775,0.2267073206603527
125,7.028944730758667,0.2805520221590996,0.227554839104414
126,9.773943662643433,0.3157898336648941,0.41679202020168304
127,8.191972732543945,0.32915163040161133,0.445055216550827
128,7.968696355819702,0.26910926401615143,0.41207128018140793
129,7.086172938346863,0.2974058836698532,0.3570582717657089
130,6.803678631782532,0.2660234048962593,0.3887600377202034
131,7.098305821418762,0.26369019225239754,0.33330442011356354
132,6.560257077217102,0.2744096964597702,0.27520840987563133
133,6.297986626625061,0.2678375318646431,0.25473397225141525
134,6.730939030647278,0.27274301648139954,0.2894846685230732
135,6.223408222198486,0.26740559190511703,0.28569167852401733
136,6.120071291923523,0.2690294161438942,0.2530764229595661
137,6.081649541854858,0.2601259760558605,0.2622530981898308
138,6.094562768936157,0.2676647827029228,0.22507237643003464
139,5.844518661499023,0.2728196680545807,0.23701174929738045
140,5.76743745803833,0.27630146592855453,0.23529872298240662
141,6.673437476158142,0.27969253063201904,0.2215164303779602
142,6.622609853744507,0.2626831866800785,0.2277049645781517
143,7.14626944065094,0.33134980499744415,0.22046007215976715
144,7.002088785171509,0.4396856725215912,0.2125747837126255
145,6.897733569145203,0.3210625723004341,0.19364016503095627
146,7.199688792228699,0.27090104669332504,0.19995856285095215
147,6.512683629989624,0.2760232761502266,0.2160864993929863
148,6.8992760181427,0.26229869574308395,0.2071632519364357
149,7.0446730852127075,0.25645753741264343,0.24733075127005577
150,7.178642511367798,0.26061492413282394,0.2673485279083252
151,6.883794188499451,0.2568168118596077,0.2987733408808708
152,6.653260231018066,0.2605994865298271,0.2994951009750366
153,5.8287752866744995,0.25340843200683594,0.2569407597184181
154,6.284176468849182,0.2515402138233185,0.31756629794836044
155,6.257728934288025,0.25179994106292725,0.27459099888801575
156,5.893514394760132,0.25985322892665863,0.24620569124817848
157,6.526564836502075,0.26842203363776207,0.3002549335360527
158,6.677722215652466,0.2849496752023697,0.2780812866985798
159,5.972357392311096,0.2730974853038788,0.24220331385731697
160,5.680413126945496,0.26179395988583565,0.23103585839271545
161,5.967438101768494,0.2679675742983818,0.23905639350414276
162,6.284480571746826,0.2531455494463444,0.23314663395285606
163,6.416729092597961,0.26374489814043045,0.22591464594006538
164,6.8535250425338745,0.2599266543984413,0.2273278944194317
165,7.525577664375305,0.26691919565200806,0.25198330357670784
166,6.665265917778015,0.26151712983846664,0.19475476071238518
167,7.6307878494262695,0.25717146694660187,0.256292637437582
168,6.516990900039673,0.26409950107336044,0.1879979558289051
169,7.060842514038086,0.2651388943195343,0.23288070037961006
170,6.735530138015747,0.27172761410474777,0.21948223188519478
171,7.116608381271362,0.2824425548315048,0.22632985562086105
172,8.183944821357727,0.30887535214424133,0.18532921373844147
173,7.238430142402649,0.3893461376428604,0.2529638558626175
174,6.78357458114624,0.2995466813445091,0.2285005860030651
175,7.124934911727905,0.33156219869852066,0.31022121757268906
176,6.979733228683472,0.31714002788066864,0.24206151068210602
177,6.492790460586548,0.30964742600917816,0.24666781350970268
178,6.625144362449646,0.3005033954977989,0.19434962794184685
179,7.102609872817993,0.2934938669204712,0.21920059248805046
180,6.454057812690735,0.2640748620033264,0.24048303812742233
181,7.0475159883499146,0.2661627009510994,0.3472466915845871
182,8.604024410247803,0.28852248191833496,0.39473215490579605
183,7.200578927993774,0.2659812346100807,0.33528929203748703
184,7.4239102602005005,0.25973372161388397,0.33259475231170654
185,6.506560325622559,0.24642758816480637,0.3878583759069443
186,6.0464688539505005,0.2527043893933296,0.3535591661930084
187,5.96247124671936,0.2528713792562485,0.2769324742257595
188,6.346585988998413,0.2545781284570694,0.2146206945180893
189,5.95689582824707,0.2526736408472061,0.23443782702088356
190,6.939060211181641,0.23577411845326424,0.24830133095383644
191,6.8330628871917725,0.23469124361872673,0.192610714584589
192,6.56899881362915,0.2562526986002922,0.19604560360312462
193,6.541902780532837,0.27550359070301056,0.18761281296610832
194,6.505999207496643,0.2701014280319214,0.18173829838633537
195,6.341952681541443,0.29342545568943024,0.190313920378685
196,7.183961987495422,0.2864539474248886,0.18966076895594597
197,7.548959732055664,0.28450915217399597,0.21973053738474846
198,6.799040913581848,0.27478646486997604,0.2441403605043888
199,6.6000049114227295,0.2684040442109108,0.2076033316552639
200,6.404924631118774,0.25600704178214073,0.21552307531237602
201,7.33300507068634,0.2601687163114548,0.18440566956996918
202,7.411989688873291,0.26336872577667236,0.2191276028752327
203,6.47822892665863,0.26221147179603577,0.29145684838294983
204,5.980011701583862,0.26325105130672455,0.24925096333026886
205,6.481480360031128,0.2881310507655144,0.30056826025247574
206,6.079226016998291,0.2663910314440727,0.24517643079161644
207,6.6998432874679565,0.25873948261141777,0.23710459098219872
208,7.092370271682739,0.29789815843105316,0.2501562535762787
209,7.021731615066528,0.25998805835843086,0.19881732761859894
210,7.39350962638855,0.32585838437080383,0.2597225159406662
211,7.333972454071045,0.4828997701406479,0.2789924517273903
212,6.559187173843384,0.37890348583459854,0.21637260913848877
213,7.1760289669036865,0.38862258195877075,0.1984829641878605
214,6.846641898155212,0.33834774792194366,0.19741444662213326
215,7.027858257293701,0.27101564407348633,0.23018187656998634
216,7.596026062965393,0.28287873417139053,0.1946660503745079
217,7.407320857048035,0.33148953318595886,0.1965271458029747
218,7.418927788734436,0.2769015431404114,0.18766842037439346
219,7.693986296653748,0.27987658604979515,0.23272968083620071
220,7.248256325721741,0.2619147337973118,0.25631167739629745
221,6.350819230079651,0.26111002638936043,0.2572650834918022
222,6.1715662479400635,0.2551519423723221,0.29609499871730804
223,7.189716339111328,0.3016793578863144,0.27557480707764626
224,7.907729148864746,0.4357364550232887,0.2535393014550209
225,7.203697562217712,0.3117828294634819,0.25052161887288094
226,7.4147268533706665,0.3391416594386101,0.28465281799435616
227,8.33859372138977,0.42691170424222946,0.29884954914450645
228,7.738236784934998,0.361400343477726,0.2559622935950756
229,8.89438533782959,0.5879365801811218,0.29713135957717896
230,8.74565041065216,0.44879598915576935,0.21304989978671074
231,6.809912204742432,0.31799476593732834,0.21470659971237183
232,6.131092548370361,0.2759963646531105,0.2259758859872818
233,6.552389144897461,0.2773333713412285,0.23059748858213425
234,8.066183090209961,0.26150108128786087,0.22468016669154167
235,7.167830467224121,0.2499530352652073,0.23941410705447197
236,7.266544222831726,0.24863459169864655,0.19203471392393112
237,7.041927456855774,0.2472606599330902,0.2278093844652176
238,7.173415184020996,0.2542498931288719,0.24780263006687164
239,6.857174634933472,0.25887472182512283,0.2267816625535488
240,6.262383937835693,0.263055719435215,0.197382640093565
241,6.572384595870972,0.24826889485120773,0.26027123630046844
242,6.348049879074097,0.25240013003349304,0.22573454678058624
243,6.595283389091492,0.2542278468608856,0.18884680792689323
244,6.861890077590942,0.25698094069957733,0.2318553552031517
245,6.67133629322052,0.2741106189787388,0.21020357683300972
246,6.308963060379028,0.26822931319475174,0.18581993505358696
247,6.350528120994568,0.2659108638763428,0.1980859339237213
248,7.094147086143494,0.2519991435110569,0.172817287966609
249,7.981652736663818,0.24506256356835365,0.1723097637295723
250,7.310246706008911,0.2533655948936939,0.1830069236457348
251,7.224661588668823,0.2546771913766861,0.234247338026762
252,6.267807126045227,0.2623898759484291,0.21452350541949272
253,6.763175010681152,0.2752045840024948,0.18786276131868362
254,7.753719687461853,0.26706167310476303,0.20385076105594635
255,6.961217164993286,0.27391231060028076,0.26909609884023666
256,7.451088547706604,0.2934853285551071,0.308817520737648
257,7.4012603759765625,0.2628668323159218,0.2730359360575676
258,5.769633769989014,0.24129056930541992,0.2987189292907715
259,6.026700496673584,0.2481044866144657,0.2651470713317394
260,6.287928938865662,0.2560652196407318,0.2117253877222538
261,5.664861559867859,0.2539217919111252,0.20358457043766975
262,6.547165870666504,0.25599468126893044,0.1712801493704319
263,6.611383318901062,0.2700140178203583,0.1920914351940155
264,6.952806353569031,0.2958062216639519,0.1940736547112465
265,6.136189579963684,0.296588234603405,0.19905570521950722
266,5.827543497085571,0.25714972242712975,0.18177609518170357
267,6.442214250564575,0.2614988163113594,0.20515594631433487
268,6.737829804420471,0.24860107898712158,0.21001267060637474
269,8.034297823905945,0.25249962508678436,0.19019793719053268
270,7.228920340538025,0.251282911747694,0.2819121293723583
271,7.267121195793152,0.25012506917119026,0.32305334508419037
272,6.530972480773926,0.25384311378002167,0.2320229969918728
273,6.2434080839157104,0.24990125745534897,0.22481990605592728
274,6.332182049751282,0.24936281144618988,0.23503580689430237
275,5.842973351478577,0.2493157535791397,0.24606164544820786
276,6.733456492424011,0.2510942667722702,0.24085523933172226
